地区,日期,最高温度,最低温度
南京,2013年07月31日,35,27
南京,2013年08月01日,36,28
南京,2013年08月02日,34,28
南京,2013年08月03日,33,27
南京,2013年08月04日,36,28
南京,2013年08月05日,36,28
南京,2013年08月06日,38,29
南京,2013年08月07日,39,29
南京,2013年08月08日,39,29
南京,2013年08月09日,39,29
南京,2013年08月10日,39,29
南京,2013年08月11日,39,29
南京,2013年08月12日,39,28
南京,2013年08月13日,39,27
南京,2013年08月14日,38,28
南京,2013年08月15日,36,28
南京,2013年08月16日,36,27
南京,2013年08月17日,37,27
南京,2013年08月18日,37,27
南京,2013年08月19日,34,26
南京,2013年08月20日,34,26
南京,2013年08月21日,34,27
南京,2013年08月22日,32,26
南京,2013年08月23日,34,28
南京,2013年08月24日,33,25
南京,2013年08月25日,30,24
南京,2013年08月26日,29,23
南京,2013年08月27日,32,25
南京,2013年08月28日,35,27
南京,2013年08月29日,34,25
南京,2013年08月30日,32,21
南京,2013年08月31日,28,19
南京,2013年09月01日,29,19
南京,2013年09月02日,29,19
南京,2013年09月03日,29,21
南京,2013年09月04日,29,20
南京,2013年09月05日,22,17
南京,2013年09月06日,20,17
南京,2013年09月07日,24,19
南京,2013年09月08日,27,22
南京,2013年09月09日,30,23
南京,2013年09月10日,29,24
南京,2013年09月11日,27,22
南京,2013年09月12日,27,23
南京,2013年09月13日,28,24
南京,2013年09月14日,32,22
南京,2013年09月15日,31,22
南京,2013年09月16日,31,21
南京,2013年09月17日,30,21
南京,2013年09月18日,29,20
南京,2013年09月19日,30,21
南京,2013年09月20日,30,23
南京,2013年09月21日,30,24
南京,2013年09月22日,30,25
南京,2013年09月23日,30,21
南京,2013年09月24日,25,16
南京,2013年09月25日,21,15
南京,2013年09月26日,24,17
南京,2013年09月27日,23,17
南京,2013年09月28日,21,16
南京,2013年09月29日,25,17
南京,2013年09月30日,27,16
南京,2013年10月01日,26,16
南京,2013年10月02日,26,15
南京,2013年10月03日,24,14
南京,2013年10月04日,25,15
南京,2013年10月05日,26,18
南京,2013年10月06日,25,20
南京,2013年10月07日,23,21
南京,2013年10月08日,22,17
南京,2013年10月09日,25,17
南京,2013年10月10日,28,17
南京,2013年10月11日,29,17
南京,2013年10月12日,28,18
南京,2013年10月13日,27,17
南京,2013年10月14日,27,13
南京,2013年10月15日,19,8
南京,2013年10月16日,18,13
南京,2013年10月17日,18,15
南京,2013年10月18日,23,16
南京,2013年10月19日,22,15
南京,2013年10月20日,23,13
南京,2013年10月21日,22,12
南京,2013年10月22日,22,11
南京,2013年10月23日,23,11
南京,2013年10月24日,20,8
南京,2013年10月25日,18,8
南京,2013年10月26日,19,8
南京,2013年10月27日,20,10
南京,2013年10月28日,23,13
南京,2013年10月29日,24,16
南京,2013年10月30日,20,15
南京,2013年10月31日,18,15
南京,2013年11月01日,20,15
南京,2013年11月02日,22,16
南京,2013年11月03日,19,11
南京,2013年11月04日,20,10
南京,2013年11月05日,20,11
南京,2013年11月06日,21,10
南京,2013年11月07日,22,12
南京,2013年11月08日,24,16
南京,2013年11月09日,23,13
南京,2013年11月10日,15,9
南京,2013年11月11日,15,9
南京,2013年11月12日,15,8
南京,2013年11月13日,17,12
南京,2013年11月14日,16,7
南京,2013年11月15日,18,6
南京,2013年11月16日,20,5
南京,2013年11月17日,15,2
南京,2013年11月18日,14,2
南京,2013年11月19日,15,3
南京,2013年11月20日,18,6
南京,2013年11月21日,19,8
南京,2013年11月22日,18,9
南京,2013年11月23日,18,9
南京,2013年11月24日,15,5
南京,2013年11月25日,15,2
南京,2013年11月26日,15,2
南京,2013年11月27日,9,-2
南京,2013年11月28日,8,-3
南京,2013年11月29日,10,2
南京,2013年11月30日,14,1
南京,2013年12月01日,13,3
南京,2013年12月02日,16,3
南京,2013年12月03日,17,6
南京,2013年12月04日,16,6
南京,2013年12月05日,16,4
南京,2013年12月06日,13,4
南京,2013年12月07日,13,5
南京,2013年12月08日,14,4
南京,2013年12月09日,9,-2
南京,2013年12月10日,8,1
南京,2013年12月11日,9,-1
南京,2013年12月12日,12,0
南京,2013年12月13日,11,1
南京,2013年12月14日,13,5
南京,2013年12月15日,12,5
南京,2013年12月16日,7,3
南京,2013年12月17日,7,2
南京,2013年12月18日,8,-2
南京,2013年12月19日,7,-1
南京,2013年12月20日,6,-3
南京,2013年12月21日,5,-3
南京,2013年12月22日,5,-3
南京,2013年12月23日,7,-2
南京,2013年12月24日,7,-1
南京,2013年12月25日,9,1
南京,2013年12月26日,5,-4
南京,2013年12月27日,3,-5
南京,2013年12月28日,5,-5
南京,2013年12月29日,7,-2
南京,2013年12月30日,11,0
南京,2013年12月31日,14,1
南京,2014年01月01日,16,2
南京,2014年01月02日,17,3
南京,2014年01月03日,16,2
南京,2014年01月04日,10,1
南京,2014年01月05日,13,3
南京,2014年01月06日,13,6
南京,2014年01月07日,10,3
南京,2014年01月08日,7,-3
南京,2014年01月09日,6,-2
南京,2014年01月10日,8,2
南京,2014年01月11日,7,3
南京,2014年01月12日,9,0
南京,2014年01月13日,7,-3
南京,2014年01月14日,7,-2
南京,2014年01月15日,8,-1
南京,2014年01月16日,9,1
南京,2014年01月17日,13,-1
南京,2014年01月18日,7,-2
南京,2014年01月19日,11,2
南京,2014年01月20日,9,-3
南京,2014年01月21日,7,-3
南京,2014年01月22日,8,-3
南京,2014年01月23日,12,2
南京,2014年01月24日,18,8
南京,2014年01月25日,15,3
南京,2014年01月26日,10,1
南京,2014年01月27日,14,4
南京,2014年01月28日,13,5
南京,2014年01月29日,10,5
南京,2014年01月30日,15,7
南京,2014年01月31日,19,11
南京,2014年02月01日,22,10
南京,2014年02月02日,18,4
南京,2014年02月03日,9,-1
南京,2014年02月04日,6,1
南京,2014年02月05日,3,2
南京,2014年02月06日,5,1
南京,2014年02月07日,2,-3
南京,2014年02月08日,4,-2
南京,2014年02月09日,2,-5
南京,2014年02月10日,2,-4
南京,2014年02月11日,2,-4
南京,2014年02月12日,4,0
南京,2014年02月13日,4,-1
南京,2014年02月14日,7,-1
南京,2014年02月15日,9,3
南京,2014年02月16日,7,4
南京,2014年02月17日,7,1
南京,2014年02月18日,2,-3
南京,2014年02月19日,5,-3
南京,2014年02月20日,9,-1
南京,2014年02月21日,11,2
南京,2014年02月22日,12,4
南京,2014年02月23日,14,6
南京,2014年02月24日,13,8
南京,2014年02月25日,10,8
南京,2014年02月26日,12,8
南京,2014年02月27日,13,7
南京,2014年02月28日,8,5
南京,2014年03月01日,8,2
南京,2014年03月02日,12,4
南京,2014年03月03日,14,6
南京,2014年03月04日,12,3
南京,2014年03月05日,12,4
南京,2014年03月06日,8,0
南京,2014年03月07日,11,4
南京,2014年03月08日,9,1
南京,2014年03月09日,14,5
南京,2014年03月10日,17,5
南京,2014年03月11日,18,7
南京,2014年03月12日,14,5
南京,2014年03月13日,11,3
南京,2014年03月14日,18,5
南京,2014年03月15日,22,7
南京,2014年03月16日,23,12
南京,2014年03月17日,25,13
南京,2014年03月18日,25,9
南京,2014年03月19日,10,7
南京,2014年03月20日,14,3
南京,2014年03月21日,15,4
南京,2014年03月22日,19,7
南京,2014年03月23日,20,11
南京,2014年03月24日,19,14
南京,2014年03月25日,20,12
南京,2014年03月26日,23,11
南京,2014年03月27日,24,14
南京,2014年03月28日,21,15
南京,2014年03月29日,18,10
南京,2014年03月30日,21,11
南京,2014年03月31日,18,8
南京,2014年04月01日,20,10
南京,2014年04月02日,21,12
南京,2014年04月03日,22,7
南京,2014年04月04日,20,9
南京,2014年04月05日,20,7
南京,2014年04月06日,18,10
南京,2014年04月07日,20,12
南京,2014年04月08日,24,12
南京,2014年04月09日,25,14
南京,2014年04月10日,27,15
南京,2014年04月11日,20,14
南京,2014年04月12日,18,12
南京,2014年04月13日,18,10
南京,2014年04月14日,23,11
南京,2014年04月15日,22,14
南京,2014年04月16日,19,16
南京,2014年04月17日,20,14
南京,2014年04月18日,21,13
南京,2014年04月19日,15,12
南京,2014年04月20日,18,12
南京,2014年04月21日,16,12
南京,2014年04月22日,21,11
南京,2014年04月23日,23,13
南京,2014年04月24日,24,15
南京,2014年04月25日,21,16
南京,2014年04月26日,21,16
南京,2014年04月27日,19,13
南京,2014年04月28日,20,12
南京,2014年04月29日,22,13
南京,2014年04月30日,25,14
南京,2014年05月01日,28,16
南京,2014年05月02日,26,15
南京,2014年05月03日,24,15
南京,2014年05月04日,20,10
南京,2014年05月05日,22,11
南京,2014年05月06日,25,13
南京,2014年05月07日,28,17
南京,2014年05月08日,29,16
南京,2014年05月09日,23,17
南京,2014年05月10日,22,18
南京,2014年05月11日,21,14
南京,2014年05月12日,28,17
南京,2014年05月13日,28,19
南京,2014年05月14日,28,17
南京,2014年05月15日,28,16
南京,2014年05月16日,28,18
南京,2014年05月17日,23,16
南京,2014年05月18日,25,16
南京,2014年05月19日,27,17
南京,2014年05月20日,30,19
南京,2014年05月21日,31,19
南京,2014年05月22日,32,18
南京,2014年05月23日,29,20
南京,2014年05月24日,28,23
南京,2014年05月25日,29,22
南京,2014年05月26日,32,20
南京,2014年05月27日,33,22
南京,2014年05月28日,34,23
南京,2014年05月29日,35,23
南京,2014年05月30日,34,23
南京,2014年05月31日,32,22
南京,2014年06月01日,25,21
南京,2014年06月02日,25,18
南京,2014年06月03日,25,19
南京,2014年06月04日,29,20
南京,2014年06月05日,30,21
南京,2014年06月06日,31,22
南京,2014年06月07日,31,22
南京,2014年06月08日,32,22
南京,2014年06月09日,31,20
南京,2014年06月10日,31,20
南京,2014年06月11日,31,21
南京,2014年06月12日,31,21
南京,2014年06月13日,33,23
南京,2014年06月14日,34,25
南京,2014年06月15日,29,22
南京,2014年06月16日,24,21
南京,2014年06月17日,26,21
南京,2014年06月18日,27,22
南京,2014年06月19日,31,22
南京,2014年06月20日,27,22
南京,2014年06月21日,26,22
南京,2014年06月22日,26,21
南京,2014年06月23日,28,21
南京,2014年06月24日,31,22
南京,2014年06月25日,25,21
南京,2014年06月26日,24,21
南京,2014年06月27日,27,21
南京,2014年06月28日,30,22
南京,2014年06月29日,31,22
南京,2014年06月30日,29,23
南京,2014年07月01日,25,22
南京,2014年07月02日,24,21
南京,2014年07月03日,31,22
南京,2014年07月04日,26,22
南京,2014年07月05日,23,21
南京,2014年07月06日,28,20
南京,2014年07月07日,30,21
南京,2014年07月08日,30,23
南京,2014年07月09日,31,24
南京,2014年07月10日,34,25
南京,2014年07月11日,32,24
南京,2014年07月12日,28,22
南京,2014年07月13日,29,23
南京,2014年07月14日,31,23
南京,2014年07月15日,30,24
南京,2014年07月16日,28,24
南京,2014年07月17日,29,25
南京,2014年07月18日,33,26
南京,2014年07月19日,35,27
南京,2014年07月20日,36,27
南京,2014年07月21日,36,27
南京,2014年07月22日,36,27
南京,2014年07月23日,35,27
南京,2014年07月24日,32,26
南京,2014年07月25日,29,24
南京,2014年07月26日,31,25
南京,2014年07月27日,28,25
南京,2014年07月28日,31,25
南京,2014年07月29日,33,26
南京,2014年07月30日,35,27
南京,2014年07月31日,34,26
南京,2014年08月01日,30,25
南京,2014年08月02日,31,26
南京,2014年08月03日,34,26
南京,2014年08月04日,36,27
南京,2014年08月05日,36,28
南京,2014年08月06日,35,27
南京,2014年08月07日,31,25
南京,2014年08月08日,26,24
南京,2014年08月09日,27,23
南京,2014年08月10日,27,23
南京,2014年08月11日,28,23
南京,2014年08月12日,28,22
南京,2014年08月13日,23,21
南京,2014年08月14日,24,21
南京,2014年08月15日,29,22
南京,2014年08月16日,28,22
南京,2014年08月17日,25,21
南京,2014年08月18日,25,21
南京,2014年08月19日,28,21
南京,2014年08月20日,28,20
南京,2014年08月21日,30,22
南京,2014年08月22日,31,24
南京,2014年08月23日,31,25
南京,2014年08月24日,28,23
南京,2014年08月25日,29,23
南京,2014年08月26日,29,22
南京,2014年08月27日,23,20
南京,2014年08月28日,24,21
南京,2014年08月29日,26,22
南京,2014年08月30日,29,22
南京,2014年08月31日,24,21
南京,2014年09月01日,26,22
南京,2014年09月02日,29,23
南京,2014年09月03日,27,19
南京,2014年09月04日,28,21
南京,2014年09月05日,29,22
南京,2014年09月06日,29,23
南京,2014年09月07日,30,23
南京,2014年09月08日,26,22
南京,2014年09月09日,28,23
南京,2014年09月10日,25,21
南京,2014年09月11日,26,21
南京,2014年09月12日,23,19
南京,2014年09月13日,24,20
南京,2014年09月14日,27,22
南京,2014年09月15日,27,21
南京,2014年09月16日,27,22
南京,2014年09月17日,27,20
南京,2014年09月18日,21,17
南京,2014年09月19日,22,16
南京,2014年09月20日,26,17
南京,2014年09月21日,27,19
南京,2014年09月22日,25,21
南京,2014年09月23日,24,21
南京,2014年09月24日,27,19
南京,2014年09月25日,28,20
南京,2014年09月26日,26,20
南京,2014年09月27日,28,22
南京,2014年09月28日,30,22
南京,2014年09月29日,24,19
南京,2014年09月30日,23,14
南京,2014年10月01日,23,16
南京,2014年10月02日,26,17
南京,2014年10月03日,26,14
南京,2014年10月04日,25,15
南京,2014年10月05日,25,15
南京,2014年10月06日,22,12
南京,2014年10月07日,24,14
南京,2014年10月08日,25,15
南京,2014年10月09日,25,16
南京,2014年10月10日,25,16
南京,2014年10月11日,26,17
南京,2014年10月12日,25,14
南京,2014年10月13日,20,9
南京,2014年10月14日,20,10
南京,2014年10月15日,23,13
南京,2014年10月16日,24,16
南京,2014年10月17日,24,15
南京,2014年10月18日,26,17
南京,2014年10月19日,27,18
南京,2014年10月20日,29,17
南京,2014年10月21日,19,12
南京,2014年10月22日,22,11
南京,2014年10月23日,24,13
南京,2014年10月24日,26,14
南京,2014年10月25日,26,14
南京,2014年10月26日,28,16
南京,2014年10月27日,20,11
南京,2014年10月28日,20,15
南京,2014年10月29日,17,15
南京,2014年10月30日,19,16
南京,2014年10月31日,19,15
南京,2014年11月01日,20,14
南京,2014年11月02日,17,6
南京,2014年11月03日,16,7
南京,2014年11月04日,18,9
南京,2014年11月05日,20,11
南京,2014年11月06日,20,11
南京,2014年11月07日,17,10
南京,2014年11月08日,12,8
南京,2014年11月09日,17,9
南京,2014年11月10日,17,10
南京,2014年11月11日,17,9
南京,2014年11月12日,15,4
南京,2014年11月13日,14,4
南京,2014年11月14日,16,7
南京,2014年11月15日,16,9
南京,2014年11月16日,16,6
南京,2014年11月17日,14,5
南京,2014年11月18日,15,5
南京,2014年11月19日,16,6
南京,2014年11月20日,18,9
南京,2014年11月21日,20,12
南京,2014年11月22日,20,13
南京,2014年11月23日,21,12
南京,2014年11月24日,14,9
南京,2014年11月25日,13,7
南京,2014年11月26日,15,9
南京,2014年11月27日,17,11
南京,2014年11月28日,14,10
南京,2014年11月29日,15,12
南京,2014年11月30日,13,3
南京,2014年12月01日,6,-2
南京,2014年12月02日,6,-1
南京,2014年12月03日,6,0
南京,2014年12月04日,7,-2
南京,2014年12月05日,8,-2
南京,2014年12月06日,10,3
南京,2014年12月07日,12,1
南京,2014年12月08日,9,2
南京,2014年12月09日,11,6
南京,2014年12月10日,9,3
南京,2014年12月11日,8,-2
南京,2014年12月12日,8,-3
南京,2014年12月13日,8,-1
南京,2014年12月14日,10,3
