地区,时间,温度,风向,风级,降水量,相对湿度,空气质量
孝感,21,24,东南风,1,0,71,47
孝感,22,24,南风,1,0,76,50
孝感,23,23,西南风,1,0,98,56
孝感,00,22,东风,1,0,99,58
孝感,01,22,东北风,1,0,99,58
孝感,02,23,东北风,1,0,99,56
孝感,03,24,东北风,1,0,91,55
孝感,04,22,东北风,1,0,99,55
孝感,05,,,,,,
黄冈,06,22,东风,2,0,99,54
黄冈,07,24,东南风,1,0,99,57
黄冈,08,26,东风,2,0,86,60
黄冈,09,27,南风,1,0,68,60
黄冈,10,29,南风,1,0,59,59
黄冈,11,30,西风,1,0,54,63
黄冈,12,32,西风,1,0,43,77
黄冈,13,32,西北风,2,0,40,88
黄冈,14,32,东风,1,0,39,79
黄冈,15,33,北风,1,0,34,101
黄冈,16,33,西风,2,0,38,105
黄冈,17,32,西南风,2,0,35,89
黄冈,18,31,西南风,2,0,42,65
黄冈,19,29,西南风,2,0,45,50
黄冈,20,29,西南风,2,0,48,52
黄冈,21,28,西南风,2,0,51,52
黄冈,22,27,西北风,1,0,63,51
黄冈,23,26,东南风,2,0,67,52
黄冈,00,25,东风,2,0,72,58
黄冈,01,24,东风,2,0,90,61
黄冈,02,24,东风,2,0,88,61
黄冈,03,24,东北风,2,0,90,67
黄冈,04,23,东风,2,0,89,66
黄冈,05,,,,,,
黄石,06,22,南风,2,0,85,69
黄石,07,23,西南风,2,0,83,67
黄石,08,25,西风,1,0,77,65
黄石,09,28,南风,2,0,68,67
黄石,10,30,南风,1,0,57,70
黄石,11,31,西风,2,0,46,66
黄石,12,32,西风,2,0,36,78
黄石,13,33,西风,2,0,33,97
黄石,14,34,西北风,2,0,27,98
黄石,15,34,西风,2,0,34,99
黄石,16,34,西风,2,0,26,87
黄石,17,34,西风,2,0,26,75
黄石,18,32,西风,2,0,36,63
黄石,19,29,西风,2,0,56,46
黄石,20,26,南风,2,0,58,46
黄石,21,25,南风,2,0,57,51
黄石,22,25,南风,2,0,55,53
黄石,23,25,南风,2,0,58,57
黄石,00,23,南风,2,0,64,61
黄石,01,23,南风,2,0,62,63
黄石,02,23,西南风,1,0,67,61
黄石,03,23,南风,2,0,64,61
黄石,04,23,南风,1,0,70,59
黄石,05,,,,,,
咸宁,06,20,东南风,2,0,99,51
咸宁,07,21,东南风,2,0,98,53
咸宁,08,24,东南风,2,0,87,57
咸宁,09,27,东南风,2,0,72,61
咸宁,10,30,东南风,1,0,50,49
咸宁,11,31,西风,1,0,41,54
咸宁,12,33,西风,2,0,34,80
咸宁,13,33,西北风,2,0,30,94
咸宁,14,33,西风,1,0,31,74
咸宁,15,33,西北风,2,0,24,47
咸宁,16,33,西北风,3,0,27,42
咸宁,17,32,西北风,2,0,26,42
咸宁,18,31,西北风,2,0,32,51
咸宁,19,29,西北风,2,0,42,62
咸宁,20,28,西风,1,0,44,66
咸宁,21,24,东南风,2,0,66,87
咸宁,22,23,南风,2,0,70,75
咸宁,23,22,东南风,2,0,71,60
咸宁,00,22,东南风,2,0,73,46
咸宁,01,22,南风,2,0,72,43
咸宁,02,21,东南风,2,0,77,36
咸宁,03,21,东南风,2,0,73,33
咸宁,04,21,东南风,2,0,77,33
咸宁,05,,,,,,
荆州,06,23,北风,2,0,90,41
荆州,07,24,北风,2,0,84,47
荆州,08,25,西北风,2,0,77,44
荆州,09,28,西北风,2,0,58,45
荆州,10,31,东北风,2,0,42,54
荆州,11,33,东北风,2,0,33,53
荆州,12,33,西北风,2,0,29,42
荆州,13,34,西风,2,0,25,47
荆州,14,35,东北风,2,0,22,45
荆州,15,35,南风,2,0,22,46
荆州,16,35,西南风,2,0,23,63
荆州,17,34,南风,2,0,24,59
荆州,18,33,东南风,2,0,32,47
荆州,19,31,南风,2,0,37,41
荆州,20,29,南风,2,0,45,45
荆州,21,28,南风,2,0,52,56
荆州,22,28,南风,1,0,49,59
荆州,23,28,南风,1,0,51,56
荆州,00,26,北风,1,0,67,52
荆州,01,26,东南风,1,0,65,47
荆州,02,26,南风,1,0,70,44
荆州,03,25,北风,0,0,80,49
荆州,04,25,北风,0,0,86,50
荆州,05,,,,,,
宜昌,06,21,西北风,1,0,83,25
宜昌,07,21,西北风,2,0,83,26
宜昌,08,23,西北风,1,0,77,28
宜昌,09,26,西北风,1,0,67,35
宜昌,10,28,西风,1,0,57,37
宜昌,11,30,南风,2,0,41,32
宜昌,12,31,西风,1,0,32,38
宜昌,13,32,南风,2,0,30,42
宜昌,14,32,东南风,2,0,33,46
宜昌,15,33,东南风,2,0,30,46
宜昌,16,32,东南风,2,0,31,48
宜昌,17,32,南风,3,0,31,46
宜昌,18,31,东南风,2,0,34,43
宜昌,19,29,东南风,2,0,39,39
宜昌,20,28,东南风,2,0,39,34
宜昌,21,29,南风,2,0,36,55
宜昌,22,28,东风,1,0,39,60
宜昌,23,27,东北风,1,0,44,58
宜昌,00,25,北风,2,0,54,55
宜昌,01,24,西北风,2,0,62,44
宜昌,02,24,西北风,2,0,63,42
宜昌,03,23,西北风,1,0,67,40
宜昌,04,23,北风,1,0,68,30
宜昌,05,,,,,,
恩施,06,21,西南风,1,0,89,20
恩施,07,22,南风,1,0,88,22
恩施,08,22,西南风,1,0,85,22
恩施,09,23,西北风,1,0,80,24
恩施,10,26,东风,2,0,72,30
恩施,11,28,东北风,1,0,64,30
恩施,12,29,南风,1,0,59,28
恩施,13,30,南风,2,0,49,33
恩施,14,31,南风,2,0,40,36
恩施,15,31,南风,2,0,40,35
恩施,16,31,南风,2,0,36,34
恩施,17,31,南风,2,0,39,34
恩施,18,30,南风,1,0,45,33
恩施,19,28,西风,1,0,52,31
恩施,20,27,西南风,1,0,57,34
恩施,21,27,南风,1,0,59,41
恩施,22,26,南风,1,0,63,45
恩施,23,25,南风,2,0,57,38
恩施,00,24,南风,2,0,61,37
恩施,01,24,南风,2,0,63,30
恩施,02,23,南风,2,0,65,30
恩施,03,22,南风,1,0,71,29
恩施,04,22,西南风,1,0,73,26
恩施,05,,,,,,
十堰,06,18,西南风,1,0,93,23
十堰,07,18,西风,1,0,89,23
十堰,08,20,西风,2,0,79,34
十堰,09,23,西风,1,0,69,36
十堰,10,26,西风,2,0,55,32
十堰,11,29,西风,2,0,42,30
十堰,12,30,西风,2,0,34,33
十堰,13,32,西风,2,0,26,40
十堰,14,32,西风,2,0,24,41
十堰,15,33,西风,2,0,26,38
十堰,16,33,西南风,2,0,24,37
十堰,17,33,西风,2,0,20,36
十堰,18,31,西南风,1,0,26,31
十堰,19,28,西南风,1,0,36,29
十堰,20,26,西风,1,0,43,50
十堰,21,24,西风,2,0,55,48
十堰,22,23,西风,1,0,60,38
十堰,23,22,西风,2,0,64,30
十堰,00,21,西风,1,0,70,28
十堰,01,21,西风,1,0,72,34
十堰,02,20,西北风,2,0,75,26
十堰,03,19,西风,1,0,79,22
十堰,04,19,西风,2,0,84,21
十堰,05,,,,,,
神农架,06,13,西南风,1,0,88,
神农架,07,14,西北风,1,0,86,
神农架,08,16,北风,1,0,77,
神农架,09,20,东南风,2,0,64,
神农架,10,23,东南风,1,0,52,
神农架,11,25,东南风,2,0,46,
神农架,12,27,东南风,2,0,31,
神农架,13,28,东南风,2,0,30,
神农架,14,29,东南风,2,0,32,
神农架,15,28,东南风,2,0,33,
神农架,16,28,东南风,2,0,32,
神农架,17,28,南风,2,0,35,
神农架,18,25,北风,1,0,46,
神农架,19,22,西北风,1,0,56,
神农架,20,21,西风,1,0,63,
神农架,21,20,西风,1,0,65,
神农架,22,20,西风,1,0,66,
神农架,23,19,西风,1,0,70,
神农架,00,19,西北风,1,0,71,
神农架,01,18,西北风,1,0,75,
神农架,02,17,西北风,1,0,77,
神农架,03,16,西北风,1,0,80,
神农架,04,15,西南风,1,0,84,
神农架,05,,,,,,
随州,06,19,西南风,1,0,99,41
随州,07,19,西风,1,0,99,41
随州,08,22,西风,1,0,87,47
随州,09,26,西风,2,0,71,53
随州,10,28,西风,1,0,62,54
随州,11,30,西风,1,0,52,51
随州,12,31,西北风,2,0,35,51
随州,13,32,西风,2,0.0,35,47
随州,14,32,西北风,2,0,31,58
随州,15,33,西北风,2,0,28,43
随州,16,33,西北风,2,0,26,44
随州,17,32,西北风,2,0,32,43
随州,18,31,西北风,1,0,37,42
随州,19,27,西北风,2,0,48,37
随州,20,24,北风,1,0,56,34
随州,21,22,西南风,2,0,75,48
随州,22,21,西南风,1,0,77,52
随州,23,20,西风,1,0,84,54
随州,00,19,北风,1,0,91,53
随州,01,19,南风,1,0,97,52
随州,02,19,西南风,1,0,99,47
随州,03,18,西南风,1,0,99,41
随州,04,18,西风,1,0,99,36
随州,05,,,,,,
荆门,06,26,北风,3,0,37,51
荆门,07,25,西风,2,0,40,47
荆门,08,28,西北风,2,0,38,45
荆门,09,28,西北风,1,0,39,49
荆门,10,30,西北风,2,0,30,47
荆门,11,30,西北风,2,0,31,42
荆门,12,31,西北风,3,0,28,37
荆门,13,32,北风,2,0,28,38
荆门,14,32,北风,3,0,25,39
荆门,15,32,西北风,3,0,23,39
荆门,16,32,北风,2,0,25,40
荆门,17,31,东北风,2,0,29,42
荆门,18,30,东北风,2,0,35,41
荆门,19,28,东北风,2,0,38,37
荆门,20,28,东北风,2,0,40,38
荆门,21,28,东风,2,0,39,53
荆门,22,28,东南风,2,0,39,59
荆门,23,28,东南风,2,0,40,61
荆门,00,28,南风,2,0,42,56
荆门,01,28,西南风,2,0,43,52
荆门,02,27,西南风,2,0,43,49
荆门,03,28,南风,1,0,40,45
荆门,04,27,东北风,1,0,46,48
荆门,05,,,,,,
杭州,06,23,西风,2,0,79,48
杭州,07,25,西南风,2,0,74,50
杭州,08,26,南风,2,0,70,50
杭州,09,28,东北风,1,0,50,46
杭州,10,29,西北风,2,0,46,41
杭州,11,30,西北风,2,0,44,47
杭州,12,31,西北风,2,0,41,62
杭州,13,32,北风,2,0,33,67
杭州,14,33,西风,2,0,32,63
杭州,15,32,东南风,2,0,33,60
杭州,16,31,西南风,2,0,35,64
杭州,17,31,西南风,1,0,40,59
杭州,18,30,东北风,2,0,39,50
杭州,19,30,东风,2,0,45,52
杭州,20,29,东风,1,0,47,57
杭州,21,27,南风,1,0,53,58
杭州,22,27,西南风,2,0,54,62
杭州,23,26,南风,1,0,59,63
杭州,00,25,南风,1,0,65,68
杭州,01,25,西南风,2,0,69,69
杭州,02,24,北风,1,0,67,
杭州,03,24,南风,1,0,68,67
杭州,04,23,南风,2,0,79,67
杭州,05,,,,,,
湖州,06,23,西北风,3,0,89,54
湖州,07,23,西北风,2,0,85,53
湖州,08,25,西风,3,0,76,51
湖州,09,27,西风,3,0,69,51
湖州,10,28,西风,3,0,60,52
湖州,11,29,西风,3,0,56,51
湖州,12,30,西风,3,0,52,52
湖州,13,31,西风,2,0,44,57
湖州,14,31,西北风,1,0,50,93
湖州,15,31,东风,2,0,50,95
湖州,16,31,东北风,1,0,47,89
湖州,17,31,北风,1,0,44,87
湖州,18,29,东风,2,0,51,73
湖州,19,28,东北风,1,0,55,59
湖州,20,26,西南风,2,0,66,56
湖州,21,25,南风,1,0,68,59
湖州,22,24,南风,2,0,78,65
湖州,23,24,南风,1,0,72,68
湖州,00,23,北风,1,0,78,70
湖州,01,22,西南风,1,0,83,68
湖州,02,22,南风,2,0,85,67
湖州,03,21,西风,1,0,83,70
湖州,04,21,西南风,1,0,87,67
湖州,05,,,,,,
嘉兴,06,24,西风,2,0,85,55
嘉兴,07,24,西南风,2,0,87,57
嘉兴,08,26,西风,2,0,77,55
嘉兴,09,28,西北风,2,0,65,45
嘉兴,10,29,西北风,2,0,57,46
嘉兴,11,30,西风,2,0,54,65
嘉兴,12,30,西北风,2,0,49,88
嘉兴,13,31,西北风,2,0,44,84
嘉兴,14,32,北风,2,0,34,68
嘉兴,15,31,北风,2,0,40,80
嘉兴,16,32,西南风,1,0,41,97
嘉兴,17,31,西南风,1,0,42,102
嘉兴,18,29,东南风,1,0,52,92
嘉兴,19,27,东北风,2,0,49,50
嘉兴,20,25,东南风,1,0,71,47
嘉兴,21,24,北风,0,0,80,51
嘉兴,22,24,南风,1,0,84,53
嘉兴,23,23,南风,1,0,89,57
嘉兴,00,23,南风,1,0,84,53
嘉兴,01,23,东南风,1,0,88,52
嘉兴,02,23,南风,2,0,88,57
嘉兴,03,24,南风,1,0,84,75
嘉兴,04,24,南风,2,0,85,74
嘉兴,05,,,,,,
宁波,06,24,西风,0,0,97,48
宁波,07,26,西风,1,0,83,44
宁波,08,27,西风,1,0,69,42
宁波,09,28,西风,1,0,60,40
宁波,10,29,西北风,2,0,51,49
宁波,11,30,北风,2,0,50,68
宁波,12,31,北风,2,0,45,84
宁波,13,31,北风,2,0,50,93
宁波,14,31,西北风,3,0,44,101
宁波,15,32,北风,2,0,41,101
宁波,16,32,北风,2,0,37,101
宁波,17,31,北风,2,0,40,97
宁波,18,30,北风,2,0,38,103
宁波,19,28,东风,2,0,61,100
宁波,20,27,东南风,2,0,68,57
宁波,21,26,东南风,1,0,79,54
宁波,22,26,西南风,1,0,80,53
宁波,23,24,东南风,0,0,87,58
宁波,00,24,西南风,1,0,90,62
宁波,01,23,西南风,1,0,94,60
宁波,02,23,东南风,1,0,100,58
宁波,03,23,西南风,2,0,96,59
宁波,04,22,南风,1,0,100,62
宁波,05,,,,,,
绍兴,06,24,西北风,0,0.0,80,57
绍兴,07,25,西南风,1,0.0,82,57
绍兴,08,27,西南风,2,0.0,76,57
绍兴,09,29,西北风,2,0.0,60,
绍兴,10,29,西南风,1,0.0,55,47
绍兴,11,30,西风,1,0.0,50,57
绍兴,12,31,西北风,1,0.0,48,84
绍兴,13,32,西北风,2,0.0,41,90
绍兴,14,32,北风,2,0.0,40,99
绍兴,15,31,东北风,1,0.0,46,95
绍兴,16,31,东风,1,0.0,46,94
绍兴,17,31,东风,2,0.0,47,111
绍兴,18,29,东北风,2,0.0,52,104
绍兴,19,28,东南风,1,0.0,58,68
绍兴,20,27,东南风,1,0.0,62,61
绍兴,21,26,西南风,1,0.0,65,61
绍兴,22,25,西南风,1,0.0,71,66
绍兴,23,24,西南风,1,0.0,71,61
绍兴,00,24,南风,1,0.0,75,58
绍兴,01,23,东风,0,0.0,76,55
绍兴,02,23,西南风,0,0.0,77,55
绍兴,03,23,东南风,1,0.0,82,55
绍兴,04,23,南风,1,0.0,82,55
绍兴,05,,,,,,
台州,06,25,西北风,1,0,79,38
台州,07,27,北风,1,0,72,44
台州,08,28,北风,2,0,61,47
台州,09,29,西北风,2,0,60,47
台州,10,30,西北风,3,0,55,47
台州,11,31,西北风,2,0,55,46
台州,12,32,西北风,2,0,49,45
台州,13,32,东风,2,0,50,44
台州,14,31,东风,3,0,47,47
台州,15,31,东风,3,0,46,49
台州,16,30,东风,2,0,47,57
台州,17,29,东风,2,0,51,75
台州,18,28,东风,2,0,62,64
台州,19,27,东风,2,0,67,89
台州,20,27,东风,1,0,70,95
台州,21,26,东风,1,0,73,82
台州,22,26,东风,1,0,75,82
台州,23,26,北风,1,0,79,64
台州,00,26,西风,1,0,75,56
台州,01,26,西风,1,0,75,57
台州,02,25,西北风,1,0,75,60
台州,03,25,西北风,1,0,77,59
台州,04,24,西风,2,0,80,58
台州,05,,,,,,
温州,06,26,西北风,1,0,75,54
温州,07,26,北风,1,0,76,55
温州,08,28,西北风,1,0,67,54
温州,09,30,西北风,1,0,58,53
温州,10,31,北风,2,0,54,51
温州,11,31,北风,1,0,53,50
温州,12,33,东北风,1,0,47,49
温州,13,34,北风,1,0,44,50
温州,14,34,东南风,1,0,48,64
温州,15,32,东南风,1,0,53,73
温州,16,31,南风,1,0,49,65
温州,17,30,东南风,1,0,48,48
温州,18,29,南风,1,0,51,45
温州,19,29,南风,1,0,48,42
温州,20,28,南风,1,0,55,44
温州,21,27,北风,1,0,57,39
温州,22,27,东北风,2,0,63,40
温州,23,26,北风,2,0,68,41
温州,00,26,东北风,2,0,71,44
温州,01,25,东北风,2,0,73,50
温州,02,25,东北风,2,0,72,50
温州,03,24,东北风,1,0,75,48
温州,04,24,东北风,1,0,77,56
温州,05,,,,,,
丽水,06,23,东风,2,0,92,37
丽水,07,24,东风,1,0,88,34
丽水,08,26,东风,1,0,78,32
丽水,09,28,东风,2,0,71,47
丽水,10,30,西南风,2,0,65,52
丽水,11,31,东风,1,0,57,56
丽水,12,32,东北风,2,0,49,56
丽水,13,33,东风,2,0,42,47
丽水,14,33,东北风,2,0,39,41
丽水,15,34,北风,2,0,37,43
丽水,16,33,北风,2,0,37,45
丽水,17,33,东北风,2,0,38,48
丽水,18,32,东北风,1,0,42,53
丽水,19,29,东风,1,0,54,52
丽水,20,28,东风,1,0,57,51
丽水,21,27,东风,2,0,60,49
丽水,22,26,东风,2,0,65,46
丽水,23,26,东北风,1,0,65,50
丽水,00,26,东北风,1,0,61,49
丽水,01,25,东风,1,0,64,46
丽水,02,25,东北风,1,0,68,47
丽水,03,24,东风,1,0,70,44
丽水,04,23,东北风,1,0,72,43
丽水,05,,,,,,
金华,06,25,西风,2,0,81,52
金华,07,25,西风,1,0,78,51
金华,08,26,西风,2,0,72,54
金华,09,28,西风,2,0,65,55
金华,10,29,西风,2,0,56,53
金华,11,31,西风,2,0,50,52
金华,12,32,西风,2,0,45,64
金华,13,32,南风,2,0,39,75
金华,14,34,东南风,2,0,32,69
金华,15,33,东北风,2,0,38,85
金华,16,33,东北风,1,0,34,87
金华,17,33,东北风,1,0,34,80
金华,18,32,东北风,2,0,36,74
金华,19,30,东北风,1,0,45,53
金华,20,29,东风,2,0,47,66
金华,21,29,东南风,1,0,50,57
金华,22,28,东南风,1,0,57,60
金华,23,27,东南风,2,0,61,60
金华,00,27,东风,2,0,61,58
金华,01,26,东南风,2,0,65,63
金华,02,26,东风,2,0,63,63
金华,03,26,东风,2,0,64,54
金华,04,25,东风,2,0,66,52
金华,05,,,,,,
衢州,06,23,西南风,2,0,86,45
衢州,07,23,西南风,2,0,87,49
衢州,08,25,西南风,2,0,80,62
衢州,09,27,西南风,2,0,70,50
衢州,10,29,西风,2,0,62,48
衢州,11,31,南风,1,0,50,51
衢州,12,32,南风,2,0,46,49
衢州,13,32,东风,1,0,44,47
衢州,14,33,西风,1,0,40,50
衢州,15,32,东南风,1,0,44,64
衢州,16,33,东南风,1,0,32,55
衢州,17,32,东北风,1,0,37,51
衢州,18,28,东风,1,0,53,
衢州,19,27,南风,1,0,58,69
衢州,20,26,南风,1,0,68,77
衢州,21,24,东南风,2,0,74,74
衢州,22,24,东南风,1,0,79,57
衢州,23,23,南风,2,0,77,51
衢州,00,23,东南风,1,0,80,51
衢州,01,22,东南风,2,0,82,55
衢州,02,21,东南风,1,0,88,47
衢州,03,21,南风,2,0,85,43
衢州,04,21,东北风,1,0,86,51
衢州,05,,,,,,
舟山,06,24,北风,1,0,76,37
舟山,07,26,北风,1,0,71,41
舟山,08,27,西北风,2,0,66,39
舟山,09,28,西北风,2,0,65,45
舟山,10,29,西北风,2,0,62,49
舟山,11,30,西风,3,0,56,53
舟山,12,31,西风,2,0,50,55
舟山,13,31,西风,2,0,46,77
舟山,14,32,西风,2,0,42,88
舟山,15,32,西风,2,0,41,88
舟山,16,31,北风,2,0,48,94
舟山,17,30,西北风,2,0,46,105
舟山,18,27,北风,2,0,57,101
舟山,19,25,东风,1,0,69,69
舟山,20,24,北风,1,0,75,
舟山,21,23,北风,1,0,80,57
舟山,22,23,东北风,1,0,82,54
舟山,23,23,北风,1,0,85,54
舟山,00,23,东北风,1,0,90,58
舟山,01,22,西北风,2,0,93,59
舟山,02,22,北风,1,0,93,59
舟山,03,22,北风,1,0,94,60
舟山,04,22,东北风,1,0,94,58
舟山,05,,,,,,
合肥,06,20,西风,2,0,96,54
合肥,07,22,西风,2,0,87,56
合肥,08,24,西风,2,0,76,55
合肥,09,26,西北风,2,0,63,51
合肥,10,28,西北风,2,0,59,42
合肥,11,30,北风,2,0,52,43
合肥,12,30,西风,3,0,49,46
合肥,13,31,西风,3,0,45,48
合肥,14,31,西风,3,0,45,48
合肥,15,32,西风,2,0,47,51
合肥,16,31,西风,3,0,46,50
合肥,17,31,西风,2,0,47,47
合肥,18,30,西南风,2,0,57,54
合肥,19,27,西风,1,0,77,62
合肥,20,24,北风,1,0,91,70
合肥,21,23,东南风,1,0,93,72
合肥,22,22,南风,1,0,96,67
合肥,23,22,北风,1,0,92,74
合肥,00,23,北风,1,0,95,79
合肥,01,22,南风,1,0,95,77
合肥,02,21,东南风,1,0,98,74
合肥,03,21,东南风,1,0,99,75
合肥,04,21,北风,1,0,99,78
合肥,05,,,,,,
蚌埠,06,19,西南风,1,0,97,54
蚌埠,07,21,西风,2,0,89,53
蚌埠,08,23,西风,2,0,84,56
蚌埠,09,25,西南风,2,0,72,56
蚌埠,10,26,西风,2,0,62,54
蚌埠,11,28,西南风,2,0,56,49
蚌埠,12,29,西风,2,0,48,48
蚌埠,13,29,西风,2,0,51,43
蚌埠,14,30,西风,3,0,53,46
蚌埠,15,30,西风,2,0,51,55
蚌埠,16,31,西风,2,0,51,64
蚌埠,17,30,西风,2,0,56,58
蚌埠,18,29,西南风,2,0,61,52
蚌埠,19,27,西风,1,0,75,54
蚌埠,20,25,西风,1,0,83,57
蚌埠,21,23,东南风,1,0,88,62
蚌埠,22,23,东风,1,0,93,67
蚌埠,23,22,东风,1,0,92,70
蚌埠,00,21,东南风,1,0,93,70
蚌埠,01,21,东南风,1,0,93,70
蚌埠,02,21,南风,2,0,90,69
蚌埠,03,21,东南风,1,0,89,62
蚌埠,04,22,西风,1,0,87,61
蚌埠,05,,,,,,
芜湖,06,24,西南风,2,0,82,42
芜湖,07,25,西风,2,0,79,43
芜湖,08,27,西风,2,0,75,51
芜湖,09,28,西风,2,0,68,54
芜湖,10,29,西风,2,0,55,54
芜湖,11,30,西风,3,0,45,49
芜湖,12,30,西风,2,0,47,46
芜湖,13,31,西南风,2,0,42,50
芜湖,14,32,西风,2,0,35,49
芜湖,15,32,西南风,2,0,39,50
芜湖,16,32,西风,2,0,41,49
芜湖,17,32,西南风,2,0,42,43
芜湖,18,31,西风,2,0,35,40
芜湖,19,27,西南风,1,0,54,33
芜湖,20,25,东南风,1,0,64,53
芜湖,21,25,东南风,1,0,66,55
芜湖,22,24,东南风,1,0,77,59
芜湖,23,24,东南风,1,0,82,59
芜湖,00,24,东南风,1,0,81,63
芜湖,01,24,东南风,1,0,81,67
芜湖,02,25,东南风,1,0,79,73
芜湖,03,24,东南风,2,0,78,64
芜湖,04,24,东南风,1,0,80,57
芜湖,05,,,,,,
淮南,06,21,西北风,2,0,75,49
淮南,07,23,西北风,2,0,74,52
淮南,08,25,西风,2,0,68,55
淮南,09,27,西风,2,0,57,57
淮南,10,28,西南风,2,0,50,50
淮南,11,29,北风,2,0,52,46
淮南,12,30,西南风,2,0,54,50
淮南,13,30,西风,3,0,54,58
淮南,14,31,西南风,3,0,49,58
淮南,15,31,西风,3,0,47,63
淮南,16,30,西南风,3,0,51,68
淮南,17,30,西南风,3,0,53,64
淮南,18,29,西风,2,0,58,52
淮南,19,27,西北风,1,0,69,56
淮南,20,25,西北风,1,0,74,60
淮南,21,23,北风,0,0,78,62
淮南,22,22,北风,0,0,89,62
淮南,23,21,西风,1,0,90,63
淮南,00,21,西北风,1,0,95,63
淮南,01,21,东南风,2,0,97,62
淮南,02,21,南风,2,0,94,62
淮南,03,21,南风,1,0,85,59
淮南,04,23,西南风,2,0,67,54
淮南,05,,,,,,
马鞍山,06,21,西风,1,0,89,52
马鞍山,07,23,西风,1,0,85,54
马鞍山,08,25,西风,1,0,77,56
马鞍山,09,27,西北风,1,0,63,56
马鞍山,10,28,西北风,1,0,56,56
马鞍山,11,29,西风,2,0,50,56
马鞍山,12,31,西风,2,0,47,50
马鞍山,13,31,西北风,2,0,36,39
马鞍山,14,32,西风,2,0,39,38
马鞍山,15,32,西风,2,0,39,42
马鞍山,16,31,西风,2,0,45,50
马鞍山,17,30,西南风,2,0,44,70
马鞍山,18,28,西南风,2,0,52,51
马鞍山,19,27,西南风,2,0,53,52
马鞍山,20,27,南风,2,0,58,55
马鞍山,21,25,南风,2,0,64,58
马鞍山,22,25,南风,2,0,62,61
马鞍山,23,25,南风,1,0,61,59
马鞍山,00,25,南风,1,0,54,62
马鞍山,01,24,南风,2,0,59,72
马鞍山,02,24,东南风,2,0,59,68
马鞍山,03,24,东南风,2,0,66,67
马鞍山,04,24,东南风,3,0,77,73
马鞍山,05,,,,,,
安庆,06,21,西北风,2,0,85,46
安庆,07,22,西北风,2,0,79,48
安庆,08,26,西风,1,0,60,50
安庆,09,30,北风,1,0,44,55
安庆,10,31,南风,1,0,38,50
安庆,11,31,南风,2,0,44,46
安庆,12,32,南风,3,0,39,67
安庆,13,32,东南风,3,0,44,64
安庆,14,33,东南风,2,0,40,62
安庆,15,32,东南风,3,0,38,60
安庆,16,32,东南风,3,0,39,63
安庆,17,32,南风,2,0,45,50
安庆,18,30,西南风,2,0,50,46
安庆,19,27,西北风,2,0,66,42
安庆,20,26,西北风,2,0,71,36
安庆,21,25,西北风,2,0,72,42
安庆,22,24,西北风,2,0,73,43
安庆,23,24,西北风,2,0,74,50
安庆,00,23,西北风,2,0,74,45
安庆,01,23,西北风,2,0,77,40
安庆,02,22,西北风,2,0,77,48
安庆,03,22,西北风,2,0,76,52
安庆,04,22,西北风,2,0,77,52
安庆,05,,,,,,
宿州,06,16,西北风,1,0,95,55
宿州,07,20,西北风,1,0,91,45
宿州,08,23,西风,2,0,74,59
宿州,09,25,西北风,2,0,60,59
宿州,10,27,西风,2,0,48,51
宿州,11,29,西风,2,0,47,43
宿州,12,30,西风,2,0,43,40
宿州,13,31,西风,3,0,40,41
宿州,14,31,西风,3,0,43,45
宿州,15,31,西北风,3,0,46,49
宿州,16,31,西风,3,0,41,46
宿州,17,30,西北风,3,0,41,50
宿州,18,28,西北风,2,0,49,44
宿州,19,23,西北风,1,0,76,51
宿州,20,21,西北风,1,0,86,52
宿州,21,19,西风,1,0,90,57
宿州,22,18,东风,1,0,92,60
宿州,23,18,东南风,1,0,95,63
宿州,00,18,东风,1,0,96,63
宿州,01,17,东北风,1,0,96,59
宿州,02,17,东南风,1,0,97,57
宿州,03,17,东北风,1,0,97,61
宿州,04,16,北风,1,0,98,64
宿州,05,,,,,,
阜阳,06,19,西南风,2,0,89,51
阜阳,07,21,南风,1,0,87,59
阜阳,08,23,西风,1,0,78,68
阜阳,09,27,西南风,2,0,62,65
阜阳,10,28,西南风,3,0,54,54
